date,time,product_name,unit_price,quantity,revenue,store_name,campaign
2023-04-01,18:33:48,Clothing Product 2,34.07,4,136.28,Paris Store 12,
2023-07-14,13:16:28,Clothing Product 3,138.42,1,138.42,Los Angeles Store 19,
2023-07-07,02:54:48,Automotive Product 6,301.92,2,603.84,New York Store 33,
2023-10-19,21:31:34,Electronics Product 8,204.31,2,408.62,Los Angeles Store 37,
2023-02-08,22:04:50,Clothing Product 7,115.25,3,345.75,Beijing Store 40,
2023-07-01,12:59:20,Home & Kitchen Product 9,225.31,5,1126.55,Los Angeles Store 15,
2023-05-10,08:02:59,Electronics Product 2,1002.47,3,3007.41,Los Angeles Store 15,
2023-03-25,10:25:16,Sports & Outdoors Product 6,41.11,5,205.55,New York Store 33,Spring Clearance 25%
2023-08-03,07:17:02,Groceries Product 9,37.6,5,188.0,Los Angeles Store 15,
2023-09-17,14:24:34,Home & Kitchen Product 1,431.32,4,1725.28,Los Angeles Store 35,10% off Black Friday
2023-08-13,17:13:20,Electronics Product 2,852.1,5,4260.5,Beijing Store 40,Holiday Special 15%
2023-07-03,23:57:19,Clothing Product 9,114.18,4,456.72,London Store 42,
2023-08-14,03:32:33,Groceries Product 10,8.81,1,8.81,Beijing Store 21,
2023-05-25,08:02:19,Beauty Product 2,39.99,4,159.96,Los Angeles Store 23,
2023-09-02,19:48:41,Electronics Product 2,1002.47,2,2004.94,Beijing Store 16,
2023-10-25,05:40:36,Home & Kitchen Product 7,112.53,5,562.65,Beijing Store 21,
2023-07-17,21:54:17,Home & Kitchen Product 3,423.97,1,423.97,New York Store 20,
2023-10-04,10:13:46,Groceries Product 6,12.8,4,51.2,Beijing Store 44,10% off Black Friday
2023-11-08,21:00:13,Electronics Product 9,1364.91,5,6824.55,New York Store 3,
2023-04-20,04:23:30,Home & Kitchen Product 3,423.97,1,423.97,New York Store 3,
2023-02-17,14:07:20,Clothing Product 1,61.49,3,184.47,Tokyo Store 43,
2023-07-27,04:50:55,Clothing Product 5,127.59,3,382.77,Beijing Store 9,
2023-08-12,07:11:31,Toys & Games Product 10,121.23,4,484.92,Los Angeles Store 35,
2023-07-23,15:18:24,Sports & Outdoors Product 7,202.15,3,606.45,Los Angeles Store 35,
2023-05-01,06:31:32,Home & Kitchen Product 9,225.31,3,675.93,Los Angeles Store 23,
2023-12-03,11:08:31,Groceries Product 10,8.81,1,8.81,Tokyo Store 11,
2023-05-22,15:02:48,Electronics Product 7,151.63,1,151.63,New York Store 20,
2023-06-04,08:45:13,Automotive Product 3,336.68,5,1683.4,Beijing Store 34,
2023-04-01,07:43:52,Beauty Product 5,78.69,3,236.07,Los Angeles Store 23,
2023-09-30,08:47:43,Beauty Product 9,32.3,2,64.6,Beijing Store 44,
2023-06-02,13:56:44,Electronics Product 9,1364.91,3,4094.73,Tokyo Store 43,
2023-09-22,05:23:20,Beauty Product 8,82.67,5,413.35,Beijing Store 44,
2023-01-27,15:10:19,Toys & Games Product 8,193.82,5,969.1,Los Angeles Store 10,
2023-04-01,00:09:18,Toys & Games Product 8,193.82,2,387.64,Tokyo Store 36,
2023-08-01,03:19:35,Home & Kitchen Product 6,266.34,4,1065.36,Paris Store 22,
2023-08-03,11:55:00,Electronics Product 5,733.29,4,2933.16,Tokyo Store 43,
2023-08-07,16:20:15,Toys & Games Product 8,193.82,2,387.64,Tokyo Store 18,
2023-07-02,08:21:13,Books Product 10,15.63,1,15.63,Beijing Store 34,Holiday Special 15%
2023-11-10,23:35:18,Toys & Games Product 6,33.32,4,133.28,Beijing Store 28,
2023-07-04,00:36:58,Electronics Product 9,1364.91,5,6824.55,New York Store 33,
2023-07-27,12:43:11,Automotive Product 6,301.92,5,1509.6,Beijing Store 16,
2023-02-23,13:06:41,Toys & Games Product 7,164.82,3,494.46,Paris Store 22,
2023-06-22,18:22:47,Home & Kitchen Product 1,359.43,1,359.43,New York Store 20,Spring Clearance 25%
2023-02-06,10:39:13,Clothing Product 9,114.18,4,456.72,Tokyo Store 8,
2023-11-17,01:50:15,Sports & Outdoors Product 3,98.93,3,296.79,Beijing Store 21,
2023-04-10,23:19:56,Books Product 2,18.9,2,37.8,Los Angeles Store 23,
2023-12-11,11:40:00,Electronics Product 8,204.31,5,1021.55,Los Angeles Store 15,
2023-12-30,16:39:49,Toys & Games Product 6,33.32,2,66.64,Beijing Store 16,
2023-04-03,07:21:12,Clothing Product 2,34.07,2,68.14,Beijing Store 28,
2023-10-14,10:15:16,Beauty Product 10,15.09,2,30.18,New York Store 39,
2023-09-14,18:59:36,Clothing Product 9,114.18,2,228.36,Los Angeles Store 19,
2023-10-15,02:04:09,Home & Kitchen Product 1,479.24,2,958.48,New York Store 38,
2023-06-28,03:45:13,Electronics Product 7,151.63,1,151.63,Tokyo Store 1,
2023-03-19,10:58:40,Sports & Outdoors Product 6,54.81,1,54.81,New York Store 14,
2023-11-14,12:13:18,Beauty Product 10,12.07,4,48.28,Beijing Store 9,Summer Sale 20%
2023-07-20,11:34:24,Clothing Product 5,127.59,1,127.59,London Store 30,
2023-05-28,03:10:30,Beauty Product 10,15.09,5,75.45,New York Store 3,
2023-11-06,09:43:21,Books Product 6,31.58,1,31.58,Beijing Store 21,
2023-01-18,09:36:28,Clothing Product 3,138.42,3,415.26,London Store 45,
2023-12-01,08:27:10,Clothing Product 6,71.74,1,71.74,Los Angeles Store 26,
2023-12-17,17:02:48,Clothing Product 10,23.11,5,115.55,Tokyo Store 2,
2023-01-05,15:02:03,Books Product 2,18.9,1,18.9,Beijing Store 44,
2023-08-11,16:34:14,Home & Kitchen Product 1,479.24,4,1916.96,Los Angeles Store 15,
2023-09-21,21:17:52,Clothing Product 8,118.76,5,593.8,London Store 42,10% off Black Friday
2023-05-31,15:20:55,Beauty Product 10,15.09,5,75.45,Tokyo Store 1,
2023-08-29,19:38:35,Sports & Outdoors Product 7,161.72,1,161.72,Los Angeles Store 19,Summer Sale 20%
2023-02-03,10:13:41,Sports & Outdoors Product 10,279.77,5,1398.85,Los Angeles Store 15,
2023-09-17,19:40:04,Clothing Product 8,131.96,1,131.96,London Store 45,
2023-03-30,12:02:20,Home & Kitchen Product 1,431.32,1,431.32,Los Angeles Store 6,10% off Black Friday
2023-01-19,22:47:06,Electronics Product 3,457.74,3,1373.22,New York Store 39,
2023-01-14,16:51:09,Groceries Product 9,37.6,1,37.6,Beijing Store 16,
2023-04-16,18:28:17,Electronics Product 9,1364.91,4,5459.64,Beijing Store 13,
2023-07-06,21:21:34,Groceries Product 8,36.61,2,73.22,Los Angeles Store 37,
2023-10-21,17:55:51,Groceries Product 6,14.22,3,42.66,Beijing Store 44,
2023-11-23,11:43:43,Toys & Games Product 10,121.23,5,606.15,Beijing Store 44,
2023-05-30,08:39:15,Groceries Product 5,30.16,2,60.32,Beijing Store 40,
2023-08-16,08:02:57,Clothing Product 4,32.21,5,161.05,New York Store 14,Spring Clearance 25%
2023-02-25,11:56:28,Automotive Product 4,48.47,3,145.41,New York Store 3,Spring Clearance 25%
2023-08-03,05:18:59,Beauty Product 4,34.16,4,136.64,Los Angeles Store 6,
2023-01-14,02:04:56,Electronics Product 9,1364.91,4,5459.64,Tokyo Store 43,
2023-04-30,04:36:17,Beauty Product 4,34.16,5,170.8,Beijing Store 27,
2023-04-13,16:54:53,Home & Kitchen Product 4,306.82,2,613.64,New York Store 20,
2023-07-24,03:42:57,Clothing Product 3,138.42,4,553.68,Beijing Store 28,
2023-07-08,09:38:11,Beauty Product 7,35.42,5,177.1,London Store 32,
2023-01-29,05:49:54,Beauty Product 9,32.3,5,161.5,Los Angeles Store 26,
2023-02-20,06:58:12,Sports & Outdoors Product 1,123.75,3,371.25,New York Store 39,
2023-11-24,11:22:34,Groceries Product 4,39.92,2,79.84,Beijing Store 16,
2023-01-21,09:27:39,Home & Kitchen Product 3,423.97,2,847.94,Los Angeles Store 6,
2023-05-31,18:18:45,Sports & Outdoors Product 1,123.75,1,123.75,Los Angeles Store 10,
2023-01-13,14:49:32,Home & Kitchen Product 2,147.16,3,441.48,Los Angeles Store 26,
2023-04-11,03:22:14,Home & Kitchen Product 9,225.31,2,450.62,Tokyo Store 11,
2023-03-31,03:21:11,Home & Kitchen Product 4,306.82,2,613.64,Beijing Store 44,
2023-04-02,09:00:36,Electronics Product 2,1002.47,5,5012.35,Los Angeles Store 26,
2023-10-30,15:52:25,Electronics Product 7,151.63,4,606.52,Beijing Store 21,
2023-07-31,04:55:54,Beauty Product 5,78.69,4,314.76,Los Angeles Store 19,
2023-08-21,23:21:32,Clothing Product 7,115.25,4,461.0,Los Angeles Store 26,
2023-02-28,03:45:16,Sports & Outdoors Product 5,215.15,2,430.3,Beijing Store 9,
2023-04-19,19:15:58,Automotive Product 10,180.72,4,722.88,New York Store 20,
2023-05-19,13:18:36,Beauty Product 3,25.78,1,25.78,New York Store 20,
2023-04-04,08:10:40,Clothing Product 8,131.96,5,659.8,Los Angeles Store 15,
2023-06-25,20:46:22,Sports & Outdoors Product 6,54.81,4,219.24,Beijing Store 13,
2023-07-05,02:09:42,Electronics Product 8,204.31,5,1021.55,London Store 32,
2023-06-25,08:44:48,Automotive Product 7,132.48,1,132.48,Los Angeles Store 23,
2023-08-24,12:14:06,Electronics Product 5,659.96,2,1319.92,New York Store 39,10% off Black Friday
2023-11-22,07:58:25,Toys & Games Product 2,196.11,5,980.55,Beijing Store 16,
2023-04-22,15:09:28,Beauty Product 7,35.42,1,35.42,Paris Store 12,
2023-06-05,09:48:39,Sports & Outdoors Product 10,279.77,3,839.31,New York Store 14,
2023-03-11,01:58:09,Beauty Product 2,39.99,1,39.99,New York Store 3,
