date,time,product_name,unit_price,quantity,revenue,store_name,campaign
2024-12-26,18:06:44,Yoga Mat,23.21,1,23.21,Aurora Corner,
2024-10-10,23:09:28,Nail Polish,8.36,2,16.72,Infinity Depot 52,
2024-10-22,00:08:20,Yoga Mat,22.86,3,68.58,Royal Outlet,
2024-08-26,23:25:27,Air Conditioner,1190.19,1,1190.19,Modern Emporium,
2024-03-22,20:20:20,Fruit Basket,29.21,5,146.05,Cosmic Depot,
2024-03-17,12:01:23,Car Battery,110.38,3,331.14,Cosmic Depot,
2024-01-24,17:44:56,Basketball,29.98,1,29.98,Elite Mart,
2024-03-03,10:53:50,Desk,432.27,2,864.54,Grand Corner,
2024-01-15,14:26:25,T-Shirt,29.29,1,29.29,Urban Outlet,
2024-08-29,02:47:43,Tablet,317.61,2,635.22,Infinity Depot 52,
2024-10-08,03:26:19,Air Conditioner,1197.57,3,3592.71,Infinity Depot 52,
2024-12-29,14:33:42,Microwave,62.53,1,62.53,Aurora Corner,
2024-10-10,16:07:54,Washing Machine,813.39,1,813.39,Aurora Corner,
2024-05-26,19:22:25,Tennis Racket,179.73,3,539.19,Aurora Express,
2024-06-07,21:54:55,Eggs,3.23,6,19.38,Metro Corner,
2024-07-07,10:13:04,Nail Polish,7.89,2,15.78,Aurora Corner,
2024-12-28,08:35:00,Perfume,43.02,3,129.06,Elite Mart,
2024-11-11,17:57:43,Car Battery,65.73,3,197.19,Modern Emporium,
2024-10-07,16:38:54,Perfume,34.87,3,104.61,Cosmic Depot,
2024-01-24,11:01:48,Air Conditioner,548.66,3,1645.98,Grand Corner,
2024-07-30,21:36:03,Dining Table,516.43,3,1549.29,Infinity Depot 52,
2024-11-07,22:07:40,Sneakers,122.03,3,366.09,Cosmic Depot,
2024-07-20,12:33:50,Engine Oil,45.35,1,45.35,Infinity Depot 52,
2024-01-25,06:29:15,Bread,4.0,1,4.0,Elite Mart,
2024-02-22,23:15:10,Refrigerator,1483.01,3,4449.03,Metro Emporium,
2024-08-26,23:35:14,Washing Machine,895.94,1,895.94,Metro Corner,
2024-01-15,08:41:19,Eggs,5.24,9,47.16,Aurora Corner,
2024-08-19,05:46:54,Comic Book,5.63,3,16.89,Aurora Corner,
2024-04-21,19:21:46,Running Shoes,130.87,2,261.74,Royal Outlet,
2024-08-26,05:28:05,Yoga Mat,36.7,1,36.7,Royal Outlet,
2024-08-17,15:17:44,Basketball,14.08,2,28.16,Cosmic Depot,
2024-09-19,10:12:59,Non-fiction,21.61,2,43.22,Infinity Depot 52,
2024-04-15,23:10:13,Cheese,7.79,1,7.79,Grand Depot,
2024-08-29,19:44:35,Textbook,110.73,1,110.73,Sunrise Bazaar,
2024-09-07,19:03:37,Hair Dryer,25.74,2,51.48,Cosmic Depot,
2024-03-03,14:47:05,Tablet,783.16,1,783.16,Prime Depot,
2024-09-14,00:55:45,Washing Machine,491.62,2,983.24,Royal Outlet,
2024-08-28,03:02:44,Dining Table,756.39,1,756.39,Royal Outlet,
2024-04-23,08:42:37,Skincare Set,73.14,3,219.42,Modern Emporium,
2024-10-18,23:51:50,Engine Oil,44.21,3,132.63,Infinity Express,
2024-10-26,18:29:09,Washing Machine,911.8,1,911.8,Royal Outlet,
2024-02-20,13:50:43,Fiction Novel,15.23,2,30.46,Cosmic Depot 34,
2024-01-29,08:19:08,Perfume,52.69,3,158.07,Metro Express,
2024-08-07,13:08:12,Microwave,275.15,2,550.3,Royal Outlet,
2024-01-22,06:28:01,Skincare Set,87.7,2,175.4,Infinity Depot 52,
2024-01-04,06:47:13,Perfume,23.55,1,23.55,Grand Corner,
2024-02-01,09:58:08,Washing Machine,520.35,1,520.35,Modern Emporium,
2024-02-25,14:12:19,Basketball,25.95,3,77.85,Infinity Express,
2024-01-30,15:51:58,Fiction Novel,12.77,3,38.31,Urban Shop 32,
2024-12-03,15:47:04,Tablet,726.91,3,2180.73,Aurora Market,
2024-01-05,11:08:06,Lego Set,21.06,2,42.12,Urban Shop 32,
2024-12-29,09:35:27,Hair Dryer,40.56,2,81.12,Cosmic Depot 34,Spring Discount
2024-07-16,05:14:17,Microwave,263.31,1,263.31,Aurora Corner,
2024-08-12,13:46:17,Dress,51.83,3,155.49,Infinity Depot,
2024-08-23,17:36:09,Yoga Mat,33.63,3,100.89,Pioneer Mart 83,
2024-11-20,11:52:20,T-Shirt,37.9,1,37.9,Aurora Express,
2024-11-12,02:41:58,Bread,4.37,5,21.85,Urban Outlet,
2024-06-10,08:30:20,Dining Table,298.39,1,298.39,Cosmic Depot,
2024-05-26,11:32:13,Tablet,293.48,1,293.48,Urban Outlet,Holiday Special
2024-12-24,14:29:30,Hair Dryer,87.86,3,263.58,Aurora Corner,
2024-02-11,12:12:59,Lego Set,72.28,1,72.28,Prime Express,
2024-09-07,01:53:33,Tennis Racket,121.27,1,121.27,Cosmic Depot 34,
2024-03-11,21:22:47,Doll,10.35,3,31.05,Grand Store,
2024-11-17,03:22:50,Eggs,5.9,1,5.9,Aurora Emporium,
2024-12-05,16:44:40,Doll,39.12,3,117.36,Elite Mart,
2024-05-06,04:48:05,Refrigerator,971.07,1,971.07,Global Express,
2024-04-11,10:03:22,Yoga Mat,25.66,1,25.66,Aurora Market,
2024-06-28,09:38:49,Washing Machine,433.41,1,433.41,Aurora Mart,
2024-01-03,13:17:10,Eggs,3.06,9,27.54,Elite Mart,10% off Black Friday
2024-10-04,11:03:55,Fruit Basket,16.31,2,32.62,Aurora Emporium,
2024-03-20,05:42:59,Eggs,5.57,3,16.71,Royal Shop,
2024-12-29,19:36:37,Refrigerator,459.75,1,459.75,Epic Shop,
2024-02-26,04:21:53,Car Wax,9.91,1,9.91,Epic Store,
2024-01-18,21:12:15,Non-fiction,23.38,2,46.76,Aurora Mart,
2024-12-13,11:09:40,Action Figure,33.6,2,67.2,Pioneer Emporium,
2024-07-03,02:40:07,Smartwatch,364.17,2,728.34,Aurora Mart,Winter Clearance
2024-05-10,11:48:15,Skincare Set,140.98,1,140.98,Royal Outlet,Holiday Special
2024-08-08,23:20:07,Air Conditioner,680.07,2,1360.14,Urban Outlet,
2024-03-03,06:17:39,Comic Book,5.93,2,11.86,Cosmic Depot,
2024-06-20,15:36:14,Car Battery,139.46,1,139.46,Cosmic Depot,
2024-07-24,09:41:54,Fiction Novel,13.16,2,26.32,Royal Outlet,
2024-04-12,19:20:24,Microwave,133.5,1,133.5,Urban Shop 4,
2024-01-05,01:42:59,Nail Polish,12.48,2,24.96,Metro Outlet,
2024-08-24,17:50:18,Smartwatch,287.87,1,287.87,Aurora Bazaar,Summer Sale
2024-01-24,19:24:36,Eggs,2.78,7,19.46,Infinity Depot 52,
2024-11-17,03:05:00,Skincare Set,70.4,3,211.2,Aurora Corner,
2024-05-03,13:42:08,Car Battery,58.05,1,58.05,Aurora Corner,
2024-04-07,08:19:07,Fruit Basket,11.5,8,92.0,Infinity Express,
2024-04-10,19:49:48,Basketball,20.67,1,20.67,Cosmic Shop,
2024-08-23,20:42:59,Air Conditioner,293.93,3,881.79,Infinity Depot 52,
2024-10-22,22:08:04,Vacuum Cleaner,429.46,3,1288.38,Urban Outlet,
2024-10-12,11:34:45,Dress,110.98,3,332.94,Royal Outlet,
2024-09-22,15:18:23,Desk,587.35,1,587.35,Urban Shop 94,
2024-04-29,04:43:28,Eggs,2.11,1,2.11,Aurora Express,
2024-08-02,19:03:11,Sneakers,83.85,2,167.7,Royal Outlet,
2024-11-27,05:08:07,Skincare Set,133.29,3,399.87,Aurora Market,
2024-07-25,22:03:55,Tablet,205.13,2,410.26,Aurora Corner,
2024-10-17,08:18:35,Lego Set,73.31,1,73.31,Grand Mart,
2024-05-04,23:34:10,Air Conditioner,848.26,2,1696.52,Metro Emporium,
2024-06-10,06:59:43,Yoga Mat,33.14,1,33.14,Aurora Market,
2024-06-11,10:25:15,Tennis Racket,122.94,1,122.94,Aurora Mart,
2024-07-26,11:59:42,Comic Book,6.61,3,19.83,Cosmic Depot,
2024-11-25,03:52:50,Desk,325.24,1,325.24,Royal Shop,
2024-02-12,02:23:53,Doll,27.79,3,83.37,Royal Depot,
2024-02-24,20:30:51,Lego Set,54.61,3,163.83,Royal Outlet,
2024-12-29,10:58:52,Football,11.65,1,11.65,Urban Shop 32,
2024-07-13,17:32:44,Eggs,3.42,3,10.26,Pioneer Emporium,Winter Clearance
2024-05-29,23:26:39,Laptop,1922.4,2,3844.8,Aurora Bazaar,
2024-10-25,08:24:31,Fruit Basket,29.19,5,145.95,Infinity Depot 52,
2024-10-12,07:00:26,Board Game,36.54,2,73.08,Grand Corner,
2024-08-10,08:59:59,Smartwatch,336.76,3,1010.28,Global Express,
2024-01-20,03:59:53,Car Battery,105.97,2,211.94,Grand Corner,
2024-09-07,11:52:29,T-Shirt,30.11,2,60.22,Infinity Mart,
2024-02-01,14:03:50,Microwave,288.59,3,865.77,Grand Corner,
2024-07-27,16:16:01,Non-fiction,20.24,2,40.48,Cosmic Depot,
2024-01-07,19:18:22,Bread,3.89,6,23.34,Pioneer Mart 83,
2024-10-15,12:17:23,Fiction Novel,5.74,2,11.48,Grand Corner,
2024-02-08,19:38:48,Nail Polish,12.22,2,24.44,Cosmic Depot,
2024-05-07,01:23:29,Car Battery,113.97,2,227.94,Aurora Emporium,
2024-01-29,06:05:17,Vacuum Cleaner,444.0,2,888.0,Royal Depot,
2024-12-18,14:30:09,Fruit Basket,16.76,3,50.28,Pioneer Emporium,
2024-01-25,00:08:25,Air Conditioner,429.46,3,1288.38,Dynamic Bazaar,
2024-06-28,14:07:07,Hair Dryer,41.97,2,83.94,Grand Corner,
2024-11-24,18:44:58,Dining Table,667.14,2,1334.28,Modern Emporium,
2024-07-02,13:13:07,Bread,1.47,8,11.76,Urban Shop,10% off Black Friday
2024-09-22,05:48:35,Doll,14.79,2,29.58,Royal Outlet,
2024-01-25,19:20:26,T-Shirt,15.57,2,31.14,Global Express,
2024-01-25,07:09:55,T-Shirt,17.72,1,17.72,Urban Shop 94,
2024-05-08,02:32:06,Lego Set,98.79,3,296.37,Grand Corner,
2024-05-17,03:51:11,Laptop,745.74,3,2237.22,Elite Mart,Winter Clearance
2024-06-28,08:29:06,Basketball,10.05,1,10.05,Infinity Depot 52,
2024-01-26,03:53:53,Dining Table,855.16,2,1710.32,Grand Depot,
2024-02-26,00:50:24,Laptop,1236.21,2,2472.42,Urban Outlet,
2024-04-18,22:28:29,Smartphone,761.16,3,2283.48,Royal Outlet,
2024-07-31,16:17:36,Sneakers,77.9,1,77.9,Elite Mart,
2024-10-21,09:09:11,Yoga Mat,17.67,3,53.01,Aurora Corner,
2024-10-04,15:03:54,Air Conditioner,872.96,3,2618.88,Sunrise Corner,
2024-03-08,00:09:44,Bread,3.64,9,32.76,Prime Express,
2024-01-23,18:30:19,Yoga Mat,26.89,1,26.89,Epic Store,
2024-01-07,16:55:56,Smartwatch,105.02,1,105.02,Metro Corner,
2024-07-12,11:16:55,Hair Dryer,83.43,2,166.86,Royal Outlet,Winter Clearance
2024-10-23,04:40:45,Football,17.0,2,34.0,Modern Emporium,
2024-10-12,16:04:02,Car Battery,103.8,3,311.4,Elite Mart,
2024-09-29,23:04:49,T-Shirt,18.21,1,18.21,Dynamic Bazaar,
2024-11-22,02:34:04,Basketball,35.95,1,35.95,Urban Outlet,
2024-08-03,01:00:46,Perfume,45.17,3,135.51,Metro Outlet,
2024-05-20,03:19:32,Car Battery,78.64,2,157.28,Royal Outlet,
2024-08-28,05:30:15,Non-fiction,18.97,3,56.91,Prime Express,
2024-07-26,18:00:34,Dining Table,840.65,1,840.65,Pioneer Emporium,
2024-09-13,23:55:48,Smartwatch,128.04,2,256.08,Elite Mart,
2024-12-21,21:47:23,Washing Machine,599.19,2,1198.38,Aurora Corner,Winter Clearance
2024-09-26,08:20:09,Fiction Novel,15.24,3,45.72,Urban Shop,
2024-12-29,05:16:12,Perfume,27.13,2,54.26,Grand Corner,
2024-04-18,01:10:07,Car Battery,63.22,2,126.44,Modern Emporium,
2024-04-30,15:41:29,Perfume,70.39,1,70.39,Aurora Express,
2024-08-17,20:23:36,Smartwatch,234.89,3,704.67,Pioneer Mart 83,
2024-03-21,15:04:01,Hair Dryer,59.71,3,179.13,Aurora Corner,
2024-02-16,11:44:46,Hair Dryer,77.72,3,233.16,Cosmic Depot,
2024-08-30,21:30:17,Lipstick,22.51,3,67.53,Urban Bazaar,
2024-10-18,02:07:24,Car Wax,17.44,2,34.88,Epic Shop,
2024-06-27,06:35:37,Bread,3.72,9,33.48,Aurora Corner,
2024-10-29,06:57:47,Hair Dryer,70.18,1,70.18,Grand Corner,
2024-12-31,23:21:51,Lego Set,59.42,3,178.26,Prime Depot,
2024-01-13,17:01:36,Hair Dryer,28.48,3,85.44,Cosmic Depot,
2024-07-03,14:59:21,Skincare Set,33.02,1,33.02,Metro Outlet,
2024-05-22,14:48:42,Microwave,133.1,1,133.1,Aurora Mart,
2024-03-23,01:19:57,Jeans,62.27,3,186.81,Global Express,
2024-01-02,17:08:19,Football,10.53,3,31.59,Aurora Corner,
2024-10-09,06:42:32,Textbook,77.35,1,77.35,Cosmic Depot,
2024-01-10,18:00:11,Eggs,4.49,1,4.49,Metro Corner,
2024-04-08,21:34:55,Bed,798.39,1,798.39,Dynamic Emporium,
2024-07-21,10:51:16,Engine Oil,20.68,2,41.36,Aurora Express,10% off Black Friday
2024-11-09,07:14:00,Engine Oil,35.21,2,70.42,Aurora Corner,
2024-03-07,19:59:31,Car Wax,19.21,2,38.42,Infinity Depot 52,
2024-12-27,18:50:54,Engine Oil,27.59,3,82.77,Elite Mart,Spring Discount
2024-04-21,00:56:00,Car Battery,67.27,3,201.81,Aurora Market,
2024-04-10,19:05:23,Running Shoes,140.42,2,280.84,Cosmic Depot,
2024-08-23,06:53:42,Football,35.93,3,107.79,Aurora Corner,
2024-02-03,06:47:26,Fiction Novel,12.3,3,36.9,Grand Store,
2024-08-09,05:54:46,Football,12.73,3,38.19,Infinity Depot 52,
2024-03-08,14:31:59,Car Wax,15.15,3,45.45,Aurora Corner,
2024-08-29,22:24:04,Textbook,85.45,1,85.45,Elite Mart,
2024-01-26,22:37:45,Wiper Blades,18.31,1,18.31,Royal Outlet,
2024-05-04,03:07:18,Microwave,291.94,3,875.82,Infinity Depot,
2024-06-06,14:49:17,Football,19.91,1,19.91,Urban Shop,
2024-03-16,22:28:51,Tennis Racket,126.06,2,252.12,Cosmic Depot,Spring Discount
2024-05-27,22:04:12,Doll,10.2,3,30.6,Aurora Corner,
2024-07-28,02:13:15,Car Battery,126.98,3,380.94,Global Express,
2024-09-06,18:19:50,Car Wax,6.67,1,6.67,Royal Outlet,
2024-04-20,00:36:58,Lipstick,29.88,3,89.64,Dynamic Bazaar,
2024-06-04,03:26:51,Car Battery,130.71,2,261.42,Infinity Express,
2024-05-23,17:51:29,Nail Polish,13.03,2,26.06,Cosmic Depot 34,
2024-06-20,01:13:36,Board Game,38.46,2,76.92,Metro Corner,
2024-06-13,03:23:21,Car Battery,81.72,2,163.44,Aurora Corner,
2024-04-28,08:38:25,Dress,85.98,1,85.98,Royal Outlet,
2024-08-15,07:10:57,Eggs,3.07,2,6.14,Elite Mart,
2024-06-03,02:24:39,Smartwatch,223.12,2,446.24,Pioneer Emporium,
2024-02-24,03:21:50,Milk,1.32,6,7.92,Pioneer Emporium,
2024-04-25,21:02:33,Doll,44.13,2,88.26,Aurora Express,
2024-09-11,09:41:51,Bread,2.17,8,17.36,Infinity Depot 52,
2024-03-02,08:28:28,Washing Machine,333.34,3,1000.02,Aurora Corner,
2024-08-22,10:27:46,Children's Book,10.94,1,10.94,Aurora Corner,
2024-11-03,07:18:41,Sofa,596.05,3,1788.15,Global Express,
2024-01-12,02:07:26,Lego Set,65.45,2,130.9,Royal Depot,
2024-04-13,13:17:54,Air Conditioner,460.97,2,921.94,Pioneer Emporium,
2024-01-10,11:02:16,Refrigerator,1364.44,1,1364.44,Modern Emporium,
2024-03-09,02:29:42,Fiction Novel,9.88,3,29.64,Infinity Express,
2024-02-11,11:48:17,Jacket,184.82,1,184.82,Elite Mart,
2024-01-12,17:30:46,Basketball,22.14,1,22.14,Aurora Corner,
2024-12-09,13:48:17,Doll,42.83,1,42.83,Urban Shop,
2024-12-26,05:59:08,Running Shoes,109.03,1,109.03,Aurora Express,
2024-08-15,19:42:52,Microwave,59.08,3,177.24,Aurora Corner,
2024-10-02,09:30:52,Puzzle,15.94,1,15.94,Modern Emporium,
2024-03-02,19:55:03,Car Battery,148.04,3,444.12,Infinity Depot 52,
2024-09-17,15:03:04,Perfume,38.81,3,116.43,Aurora Market,
2024-05-03,13:21:45,Cheese,6.13,4,24.52,Pioneer Mart,
2024-03-08,23:29:56,Puzzle,9.98,1,9.98,Aurora Corner,
2024-11-16,20:17:05,Lego Set,51.62,1,51.62,Royal Outlet,
2024-03-25,08:24:53,Textbook,49.48,3,148.44,Metro Outlet,
2024-02-22,11:21:44,Fruit Basket,17.18,5,85.9,Pioneer Emporium,
2024-09-25,14:13:58,Puzzle,7.86,3,23.58,Urban Shop,
2024-07-27,02:40:03,Wiper Blades,12.88,2,25.76,Global Express,
2024-09-27,17:05:44,Action Figure,23.94,3,71.82,Pioneer Emporium,
2024-04-03,13:21:36,Car Wax,6.67,1,6.67,Infinity Depot,
2024-12-29,22:20:25,Lego Set,39.71,1,39.71,Cosmic Depot,Summer Sale
2024-01-28,04:27:43,Sneakers,52.5,2,105.0,Cosmic Depot 34,
2024-07-30,05:53:09,Desk,122.4,1,122.4,Royal Outlet,
2024-09-14,03:00:35,Bread,1.27,10,12.7,Infinity Depot 52,
2024-06-25,00:23:36,Action Figure,40.66,3,121.98,Metro Express,
2024-12-25,06:27:35,Sneakers,67.32,2,134.64,Cosmic Depot,
2024-12-19,07:06:59,Jacket,142.01,3,426.03,Cosmic Depot,
2024-03-12,19:14:19,Sofa,824.44,3,2473.32,Elite Mart,
2024-02-28,17:19:31,Doll,23.99,2,47.98,Royal Outlet,
2024-01-31,15:57:41,Jeans,51.86,1,51.86,Infinity Express,
2024-06-21,15:51:32,Puzzle,6.49,3,19.47,Metro Emporium,
2024-09-27,13:46:32,Skincare Set,69.6,3,208.8,Pioneer Emporium,
2024-02-04,09:53:54,Microwave,182.11,3,546.33,Aurora Mart,
2024-03-12,08:54:12,Car Battery,63.24,3,189.72,Aurora Mart,
2024-06-02,17:09:38,Headphones,299.97,2,599.94,Sunrise Corner,
2024-09-23,22:56:37,Hair Dryer,72.76,1,72.76,Cosmic Depot,
2024-07-03,09:14:40,T-Shirt,16.45,2,32.9,Aurora Express,
2024-01-22,11:17:42,Smartwatch,313.27,1,313.27,Sunrise Bazaar,
2024-11-03,16:11:28,Eggs,4.79,8,38.32,Pioneer Emporium,
2024-03-15,15:54:45,Board Game,58.32,1,58.32,Grand Corner,
2024-07-05,23:51:25,Eggs,2.82,4,11.28,Infinity Depot 52,
2024-04-15,14:28:01,Smartwatch,189.3,3,567.9,Urban Outlet,
2024-07-21,11:46:44,Perfume,97.9,1,97.9,Grand Corner,
2024-04-25,17:41:33,Skincare Set,45.31,1,45.31,Aurora Express,
2024-12-28,21:16:46,Running Shoes,142.91,3,428.73,Global Express,
2024-04-23,14:29:26,Headphones,199.66,2,399.32,Aurora Express,
2024-07-21,20:44:39,Lego Set,51.85,3,155.55,Elite Mart,
2024-08-21,22:43:58,Eggs,5.5,10,55.0,Aurora Corner,
2024-11-04,10:16:47,Eggs,5.82,10,58.2,Aurora Express,
2024-03-25,09:12:29,Milk,2.22,2,4.44,Epic Shop,
2024-09-03,13:03:26,Smartwatch,297.5,2,595.0,Metro Emporium,
2024-01-13,05:01:33,Hair Dryer,42.93,2,85.86,Epic Shop,
2024-11-04,22:12:54,Nail Polish,8.6,1,8.6,Pioneer Emporium,
2024-01-02,18:31:05,Washing Machine,931.23,3,2793.69,Dynamic Emporium,
2024-01-07,22:43:17,Dress,143.96,3,431.88,Infinity Mart,
2024-06-12,11:52:54,Non-fiction,12.26,1,12.26,Royal Outlet,
2024-07-11,08:38:50,Wiper Blades,25.55,2,51.1,Cosmic Depot,Spring Discount
2024-07-05,18:29:33,Smartwatch,270.88,1,270.88,Infinity Depot 52,
2024-05-13,13:44:24,Comic Book,5.22,1,5.22,Metro Emporium,
2024-10-02,04:18:03,Air Conditioner,295.2,3,885.6,Infinity Express,
2024-05-09,00:03:13,Fiction Novel,5.67,1,5.67,Metro Express,
2024-11-10,12:39:23,Textbook,58.88,1,58.88,Infinity Mart,10% off Black Friday
2024-08-15,13:13:54,Air Conditioner,999.25,1,999.25,Urban Shop,10% off Black Friday
2024-07-29,12:59:11,Smartwatch,117.98,1,117.98,Global Express,
2024-06-16,11:40:45,Tablet,410.54,1,410.54,Sunrise Bazaar,
2024-07-15,07:02:11,Air Conditioner,455.57,1,455.57,Aurora Express,
2024-09-30,23:53:45,Non-fiction,10.25,3,30.75,Royal Outlet,
2024-09-17,05:34:42,Football,20.89,3,62.67,Pioneer Emporium,
2024-02-22,23:44:13,Eggs,5.99,1,5.99,Aurora Express,
2024-02-27,13:16:51,Yoga Mat,19.87,3,59.61,Urban Shop 32,
2024-04-07,00:58:24,Lego Set,81.61,2,163.22,Pioneer Emporium,
2024-12-26,23:47:58,Eggs,2.9,4,11.6,Infinity Depot 52,
2024-01-27,08:28:01,Lego Set,41.28,3,123.84,Aurora Emporium,
2024-05-02,16:14:27,Bed,615.05,2,1230.1,Royal Outlet,
2024-12-29,22:07:36,Car Wax,19.46,1,19.46,Grand Depot,Winter Clearance
2024-10-15,01:44:36,Jacket,117.07,2,234.14,Aurora Corner,
2024-05-31,20:15:32,Laptop,1914.87,3,5744.61,Grand Depot,
2024-01-05,13:07:16,Non-fiction,21.84,1,21.84,Aurora Corner,
2024-08-03,21:24:42,Washing Machine,590.62,2,1181.24,Sunrise Bazaar,
2024-05-14,02:50:44,Milk,2.96,7,20.72,Aurora Corner,
2024-01-03,05:21:35,Microwave,200.71,1,200.71,Pioneer Emporium,
2024-09-26,11:07:36,Hair Dryer,94.53,1,94.53,Cosmic Depot,
2024-02-17,13:20:21,Action Figure,45.0,3,135.0,Infinity Depot 52,
2024-04-05,22:27:02,Smartphone,936.0,1,936.0,Aurora Market,
2024-10-08,11:41:23,Jeans,59.55,2,119.1,Royal Depot,
2024-12-22,01:28:58,Skincare Set,27.06,1,27.06,Royal Outlet,
2024-11-25,06:07:36,Smartwatch,247.73,3,743.19,Urban Shop,
2024-04-23,04:54:38,Desk,273.4,3,820.2,Urban Shop 32,
2024-05-12,07:00:59,Skincare Set,71.2,2,142.4,Modern Emporium,
2024-02-13,11:35:55,Lego Set,65.12,1,65.12,Urban Shop 32,
2024-07-16,01:23:20,Car Battery,131.02,3,393.06,Elite Mart,
2024-05-31,08:05:48,Fruit Basket,29.25,2,58.5,Urban Shop 32,Winter Clearance
2024-09-01,06:34:54,Tennis Racket,75.31,2,150.62,Grand Depot,
2024-04-27,20:33:53,Microwave,88.19,2,176.38,Infinity Depot 52,
2024-04-10,04:19:27,Tablet,330.79,3,992.37,Modern Market,
2024-01-10,19:33:29,Sofa,1126.07,1,1126.07,Elite Mart,
2024-07-01,07:03:13,Refrigerator,1421.13,3,4263.39,Urban Shop 32,
2024-03-10,11:03:55,Sofa,1613.04,2,3226.08,Urban Outlet,
